yyyy-mm-dd hh:mm:ss,DELTA_ENERGY,GRID_ENERGY,CHARGE_LEVEL,DISCHARGE_CAPACITY
2020-06-08 20:30:00,-116.34,0.0,1632.6332330254058,4.422621484772715
2020-06-08 20:45:00,-103.41,-103.41,1637.0558545101785,4.422621484772715
2020-06-08 21:00:00,-93.63000000000001,-93.63000000000001,1641.4784759949512,4.422621484772715
2020-06-08 21:15:00,-96.60000000000001,-96.60000000000001,1645.9010974797238,4.422621484772715
2020-06-08 21:30:00,-87.15,-87.15,1650.3237189644965,4.422621484772715
2020-06-08 21:45:00,-100.80000000000001,-100.80000000000001,1654.7463404492692,4.422621484772715
2020-06-08 22:00:00,-106.05000000000001,-106.05000000000001,1659.1689619340418,4.422621484772715
2020-06-08 22:15:00,-74.55,-74.55,1663.5915834188145,4.422621484772715
2020-06-08 22:30:00,-69.3,-69.3,1668.0142049035871,4.422621484772715
2020-06-08 22:45:00,-85.05,-85.05,1672.4368263883598,4.422621484772715
2020-06-08 23:00:00,-114.45,-114.45,1676.8594478731325,4.422621484772715
2020-06-08 23:15:00,-107.10000000000001,-107.10000000000001,1681.2820693579051,4.422621484772715
2020-06-08 23:30:00,-90.3,-90.3,1685.7046908426778,4.422621484772715
2020-06-08 23:45:00,-92.4,-92.4,1690.1273123274505,4.422621484772715
2020-06-09 00:00:00,-86.10000000000001,-86.10000000000001,1694.5499338122231,4.422621484772715
2020-06-09 00:15:00,-51.45,-51.45,1698.9725552969958,4.422621484772715
2020-06-09 00:30:00,-37.800000000000004,-37.800000000000004,1703.3951767817684,4.422621484772715
2020-06-09 00:45:00,-39.9,-39.9,1707.817798266541,4.422621484772715
2020-06-09 01:00:00,-57.75,-57.75,1712.2404197513138,4.422621484772715
2020-06-09 01:15:00,-44.1,-44.1,1716.6630412360864,4.422621484772715
2020-06-09 01:30:00,-38.85,-38.85,1721.085662720859,4.422621484772715
2020-06-09 01:45:00,-25.200000000000003,-25.200000000000003,1725.5082842056318,4.422621484772715
2020-06-09 02:00:00,-39.9,-39.9,1729.9309056904044,4.422621484772715
2020-06-09 02:15:00,-35.7,-35.7,1734.353527175177,4.422621484772715
2020-06-09 02:30:00,-52.5,-52.5,1738.7761486599497,4.422621484772715
2020-06-09 02:45:00,-38.85,-38.85,1743.1987701447224,4.422621484772715
2020-06-09 03:00:00,-35.7,-35.7,1747.621391629495,4.422621484772715
2020-06-09 03:15:00,-37.800000000000004,-37.800000000000004,1752.0440131142677,4.422621484772715
2020-06-09 03:30:00,-50.400000000000006,-50.400000000000006,1756.4666345990404,4.422621484772715
2020-06-09 03:45:00,-44.1,-44.1,1760.889256083813,4.422621484772715
2020-06-09 04:00:00,-53.550000000000004,-53.550000000000004,1765.3118775685857,4.422621484772715
2020-06-09 04:15:00,-50.400000000000006,-50.400000000000006,1769.7344990533584,4.422621484772715
2020-06-09 04:30:00,-69.39000000000001,-69.39000000000001,1774.157120538131,4.422621484772715
2020-06-09 04:45:00,-54.540000000000006,-54.540000000000006,1778.5797420229037,4.422621484772715
2020-06-09 05:00:00,-37.230000000000004,-37.230000000000004,1783.0023635076764,4.422621484772715
2020-06-09 05:15:00,-17.79,-17.79,1787.424984992449,4.422621484772715
2020-06-09 05:30:00,-30.42000000000001,-30.42000000000001,1791.8476064772217,4.422621484772715
2020-06-09 05:45:00,-18.30000000000001,-18.30000000000001,1796.2702279619944,4.422621484772715
2020-06-09 06:00:00,-57.540000000000006,-57.540000000000006,1800.692849446767,4.422621484772715
2020-06-09 06:15:00,-9.66000000000001,-9.66000000000001,1805.1154709315397,4.422621484772715
2020-06-09 06:30:00,-0.21000000000000796,-0.21000000000000796,1809.5380924163123,4.422621484772715
2020-06-09 06:45:00,40.589999999999975,0.0,1813.8867656218606,4.348673205548233
2020-06-09 07:00:00,59.15999999999997,0.0,1818.1288169187667,4.2420512969061965
2020-06-09 07:15:00,72.20999999999995,0.0,1822.2418141418216,4.1129972230548955
2020-06-09 07:30:00,-6.000000000000057,0.0,1826.3655978833792,4.123783741557566
2020-06-09 07:45:00,-35.81999999999999,0.0,1830.554138401543,4.188540518163773
2020-06-09 08:00:00,66.11999999999998,0.0,1834.6246279219297,4.070489520386655
2020-06-09 08:15:00,135.39,0.0,1838.457125095484,3.8324971735540982
2020-06-09 08:30:00,212.18999999999994,0.0,1841.9251888159922,3.4680637205083653
2020-06-09 08:45:00,259.86,0.0,1844.9575198777752,3.0323310617830797
2020-06-09 09:00:00,135.63,0.0,1847.763129186152,2.8056093083766567
2020-06-09 09:15:00,9.719999999999914,0.0,1850.552364939604,2.789235753452179
2020-06-09 09:30:00,51.599999999999966,0.0,1853.2551472595026,2.7027823198984593
2020-06-09 09:45:00,80.78999999999996,0.0,1855.8237017347767,2.5685544752741527
2020-06-09 10:00:00,180.29999999999993,0.0,1858.0985945929774,2.274892858200684
2020-06-09 10:15:00,232.64999999999992,0.0,1860.0018262978517,1.9032317048743974
2020-06-09 10:30:00,469.56000000000006,0.0,1861.188051858781,1.1862255609292682
2020-06-09 10:45:00,487.11,0.0,1861.6514767899644,0.4634249311833618
2020-06-09 11:00:00,438.38999999999993,33.456256881663855,1861.8598215058557,0.20834471589144246
2020-06-09 11:15:00,509.5800000000001,509.5800000000001,1862.068166221747,0.20834471589144246
2020-06-09 11:30:00,517.9799999999999,517.9799999999999,1862.2765109376385,0.20834471589144246
2020-06-09 11:45:00,461.07,461.07,1862.4848556535298,0.20834471589144246
2020-06-09 12:00:00,561.45,561.45,1862.6932003694212,0.20834471589144246
2020-06-09 12:15:00,650.49,650.49,1862.9015450853126,0.20834471589144246
2020-06-09 12:30:00,621.8700000000001,621.8700000000001,1863.109889801204,0.20834471589144246
2020-06-09 12:45:00,647.49,647.49,1863.3182345170953,0.20834471589144246
2020-06-09 13:00:00,176.84999999999997,176.84999999999997,1863.5265792329867,0.20834471589144246
2020-06-09 13:15:00,360.8399999999999,360.8399999999999,1863.734923948878,0.20834471589144246
2020-06-09 13:30:00,-167.22000000000006,0.0,1864.2011323162722,0.46620836739417904
2020-06-09 13:45:00,-211.04999999999998,0.0,1864.9956771610173,0.79454484474511
2020-06-09 14:00:00,-198.63000000000002,0.0,1866.1030372321025,1.1073600710852356
2020-06-09 14:15:00,-159.09000000000003,0.0,1867.4633393110485,1.360302078945915
2020-06-09 14:30:00,-70.05000000000004,0.0,1868.9350589696292,1.4717196585806627
2020-06-09 14:45:00,-74.70000000000005,0.0,1870.5262120124917,1.5911530428624225
2020-06-09 15:00:00,-34.05000000000001,0.0,1872.1718451121421,1.6456330996503878
2020-06-09 15:15:00,-96.89999999999998,0.0,1873.9742809898592,1.8024358777170892
2020-06-09 15:30:00,-78.54000000000008,0.0,1875.9046750043433,1.9303940144840297
2020-06-09 15:45:00,-27.03000000000003,0.0,1877.8790819273986,1.9744069230553472
2020-06-09 16:00:00,-138.57000000000002,0.0,1880.0826839446847,2.203602017286067
2020-06-09 16:15:00,-236.04,0.0,1882.686761200253,2.604077255568228
2020-06-09 16:30:00,-273.96,0.0,1885.766639243418,3.0798780431651918
2020-06-09 16:45:00,-299.79,0.0,1889.3799524936614,3.613313250243404
2020-06-09 17:00:00,-249.09000000000003,0.0,1893.4471794210028,4.0672269273414585
2020-06-09 17:15:00,-244.95,0.0,1897.9750754096997,4.527895988696768
2020-06-09 17:30:00,-230.61,-230.61,1902.5029713983965,4.527895988696768
2020-06-09 17:45:00,-219.78000000000003,-219.78000000000003,1907.0308673870934,4.527895988696768
2020-06-09 18:00:00,-203.16000000000003,-203.16000000000003,1911.5587633757902,4.527895988696768
2020-06-09 18:15:00,-204.6,-204.6,1916.086659364487,4.527895988696768
2020-06-09 18:30:00,-175.17000000000002,-175.17000000000002,1920.614555353184,4.527895988696768
2020-06-09 18:45:00,-145.02000000000004,-145.02000000000004,1925.1424513418808,4.527895988696768
2020-06-09 19:00:00,-151.35000000000002,-151.35000000000002,1929.6703473305777,4.527895988696768
2020-06-09 19:15:00,-89.55000000000001,-89.55000000000001,1934.1982433192745,4.527895988696768
2020-06-09 19:30:00,-139.41000000000003,-139.41000000000003,1938.7261393079714,4.527895988696768
2020-06-09 19:45:00,-107.1,-107.1,1943.2540352966682,4.527895988696768
2020-06-09 20:00:00,-121.77000000000001,-121.77000000000001,1947.781931285365,4.527895988696768
2020-06-09 20:15:00,-127.83,-127.83,1952.309827274062,4.527895988696768
2020-06-09 20:30:00,-129.69,-129.69,1956.8377232627588,4.527895988696768
2020-06-09 20:45:00,-112.89000000000001,-112.89000000000001,1961.3656192514557,4.527895988696768
2020-06-09 21:00:00,-105.63000000000001,-105.63000000000001,1965.8935152401525,4.527895988696768
2020-06-09 21:15:00,-93.06,-93.06,1970.4214112288494,4.527895988696768
2020-06-09 21:30:00,-81.63000000000001,-81.63000000000001,1974.9493072175462,4.527895988696768
2020-06-09 21:45:00,-93.45,-93.45,1979.477203206243,4.527895988696768
2020-06-09 22:00:00,-96.60000000000001,-96.60000000000001,1984.00509919494,4.527895988696768
2020-06-09 22:15:00,-82.95,-82.95,1988.5329951836368,4.527895988696768
2020-06-09 22:30:00,-79.8,-79.8,1993.0608911723336,4.527895988696768
2020-06-09 22:45:00,-101.85000000000001,-101.85000000000001,1997.5887871610305,4.527895988696768
2020-06-09 23:00:00,-92.4,-92.4,2002.1166831497274,4.527895988696768
2020-06-09 23:15:00,-96.60000000000001,-96.60000000000001,2006.6445791384242,4.527895988696768
2020-06-09 23:30:00,-96.60000000000001,-96.60000000000001,2011.172475127121,4.527895988696768
2020-06-09 23:45:00,-76.65,-76.65,2015.700371115818,4.527895988696768
2020-06-10 00:00:00,-80.85000000000001,-80.85000000000001,2020.2282671045148,4.527895988696768
2020-06-10 00:15:00,-52.5,-52.5,2024.7561630932116,4.527895988696768
2020-06-10 00:30:00,-45.15,-45.15,2029.2840590819085,4.527895988696768
2020-06-10 00:45:00,-38.85,-38.85,2033.8119550706053,4.527895988696768
2020-06-10 01:00:00,-35.7,-35.7,2038.3398510593022,4.527895988696768
2020-06-10 01:15:00,-48.300000000000004,-48.300000000000004,2042.867747047999,4.527895988696768
2020-06-10 01:30:00,-39.9,-39.9,2047.395643036696,4.527895988696768
2020-06-10 01:45:00,-39.9,-39.9,2051.9235390253925,4.527895988696768
2020-06-10 02:00:00,-37.800000000000004,-37.800000000000004,2056.4514350140894,4.527895988696768
2020-06-10 02:15:00,-35.7,-35.7,2060.9793310027862,4.527895988696768
2020-06-10 02:30:00,-48.300000000000004,-48.300000000000004,2065.507226991483,4.527895988696768
2020-06-10 02:45:00,-35.7,-35.7,2070.03512298018,4.527895988696768
2020-06-10 03:00:00,-47.25,-47.25,2074.563018968877,4.527895988696768
2020-06-10 03:15:00,-40.95,-40.95,2079.0909149575737,4.527895988696768
2020-06-10 03:30:00,-59.85,-59.85,2083.6188109462705,4.527895988696768
2020-06-10 03:45:00,-47.25,-47.25,2088.1467069349674,4.527895988696768
2020-06-10 04:00:00,-51.45,-51.45,2092.674602923664,4.527895988696768
2020-06-10 04:15:00,-59.85,-59.85,2097.202498912361,4.527895988696768
2020-06-10 04:30:00,-74.13000000000001,-74.13000000000001,2101.730394901058,4.527895988696768
2020-06-10 04:45:00,-59.22000000000001,-59.22000000000001,2106.258290889755,4.527895988696768
2020-06-10 05:00:00,-42.150000000000006,-42.150000000000006,2110.7861868784516,4.527895988696768
2020-06-10 05:15:00,-21.450000000000003,-21.450000000000003,2115.3140828671485,4.527895988696768
2020-06-10 05:30:00,-21.63000000000001,-21.63000000000001,2119.8419788558454,4.527895988696768
2020-06-10 05:45:00,-50.13,-50.13,2124.369874844542,4.527895988696768
2020-06-10 06:00:00,-76.25999999999999,-76.25999999999999,2128.897770833239,4.527895988696768
2020-06-10 06:15:00,-91.98,-91.98,2133.425666821936,4.527895988696768
2020-06-10 06:30:00,-69.66,-69.66,2137.953562810633,4.527895988696768
2020-06-10 06:45:00,-26.370000000000033,-26.370000000000033,2142.4814587993296,4.527895988696768
2020-06-10 07:00:00,71.21999999999994,0.0,2146.8787377433855,4.397278944056051
2020-06-10 07:15:00,42.299999999999926,0.0,2151.1992254953516,4.320487751965883
2020-06-10 07:30:00,42.059999999999945,0.0,2155.443832200184,4.244606704832434
2020-06-10 07:45:00,-53.190000000000026,0.0,2159.785606330737,4.3417741305533735
2020-06-10 08:00:00,-40.140000000000015,-40.140000000000015,2164.1273804612906,4.3417741305533735
2020-06-10 08:15:00,43.619999999999976,0.0,2168.3903379207372,4.262957459446688
2020-06-10 08:30:00,-2.8500000000000796,-2.8500000000000796,2172.653295380184,4.262957459446688
2020-06-10 08:45:00,2.9699999999999704,0.0,2176.910876595217,4.2575812150329355
2020-06-10 09:00:00,108.63,0.0,2180.975159949455,4.064283354237964
2020-06-10 09:15:00,-62.28,0.0,2185.152109981988,4.176950032532907
2020-06-10 09:30:00,-166.8,0.0,2189.6400003730046,4.48789039101684
2020-06-10 09:45:00,-200.94000000000003,-200.94000000000003,2194.1278907640212,4.48789039101684
2020-06-10 10:00:00,-210.48000000000002,-210.48000000000002,2198.615781155038,4.48789039101684
2020-06-10 10:15:00,-160.74,-160.74,2203.1036715460546,4.48789039101684
2020-06-10 10:30:00,-146.67,-146.67,2207.591561937071,4.48789039101684
2020-06-10 10:45:00,-119.31,-119.31,2212.079452328088,4.48789039101684
2020-06-10 11:00:00,33.89999999999998,0.0,2216.504920106768,4.425467778680197
2020-06-10 11:15:00,239.97000000000003,0.0,2220.5077078577674,4.002787750999194
2020-06-10 11:30:00,173.10000000000002,0.0,2224.209095955196,3.701388097428463
2020-06-10 11:45:00,232.70999999999998,0.0,2227.5146908832357,3.305594928039717
2020-06-10 12:00:00,182.63999999999993,0.0,2230.51327611012,2.9985852268841855
2020-06-10 12:15:00,236.82,0.0,2233.1215438928293,2.6082677827095075
2020-06-10 12:30:00,246.59999999999997,0.0,2235.331200968715,2.2096570758857093
2020-06-10 12:45:00,370.49999999999994,0.0,2236.9602049683836,1.6290039996685781
2020-06-10 13:00:00,505.85999999999996,0.0,2237.8293637870993,0.8691588187156909
2020-06-10 13:15:00,505.1999999999999,1.2341181284308878,2237.9739353205737,0.14457153347444812
2020-06-10 13:30:00,476.8200000000001,476.8200000000001,2238.118506854048,0.14457153347444812
2020-06-10 13:45:00,453.17999999999995,453.17999999999995,2238.2630783875225,0.14457153347444812
2020-06-10 14:00:00,449.30999999999995,449.30999999999995,2238.407649920997,0.14457153347444812
2020-06-10 14:15:00,322.11000000000007,322.11000000000007,2238.5522214544712,0.14457153347444812
2020-06-10 14:30:00,324.03,324.03,2238.6967929879456,0.14457153347444812
2020-06-10 14:45:00,297.62999999999994,297.62999999999994,2238.84136452142,0.14457153347444812
2020-06-10 15:00:00,125.51999999999992,125.51999999999992,2238.9859360548944,0.14457153347444812
2020-06-10 15:15:00,56.31,56.31,2239.130507588369,0.14457153347444812
2020-06-10 15:30:00,59.28000000000003,59.28000000000003,2239.275079121843,0.14457153347444812
2020-06-10 15:45:00,247.31999999999994,247.31999999999994,2239.4196506553176,0.14457153347444812
2020-06-10 16:00:00,-181.20000000000002,0.0,2239.843721397059,0.4240707417414279
2020-06-10 16:15:00,73.43999999999994,0.0,2240.156524939564,0.3128035425045517
2020-06-10 16:30:00,350.72999999999996,37.56089574954474,2240.393351903735,0.23682696417100746
2020-06-10 16:45:00,312.29999999999995,312.29999999999995,2240.630178867906,0.23682696417100746
2020-06-10 17:00:00,-10.740000000000066,0.0,2240.883330571345,0.25315170343888044
2020-06-10 17:15:00,-146.19000000000005,0.0,2241.3616913233673,0.47836075202193595
2020-06-10 17:30:00,-15.450000000000045,0.0,2241.8636631838745,0.501971860507184
2020-06-10 17:45:00,134.43000000000006,0.0,2242.1629796241255,0.29931644025089055
2020-06-10 18:00:00,132.63,132.63,2242.4622960643765,0.29931644025089055
2020-06-10 18:15:00,13.829999999999984,13.829999999999984,2242.7616125046275,0.29931644025089055
2020-06-10 18:30:00,-61.620000000000005,0.0,2243.1552473692204,0.3936348645928982
2020-06-10 18:45:00,-65.76000000000005,0.0,2243.6496929860587,0.49444561683803645
2020-06-10 19:00:00,-83.13000000000002,0.0,2244.271904266076,0.6222112800175192
2020-06-10 19:15:00,-107.43,0.0,2245.060126683437,0.7882224173610378
2020-06-10 19:30:00,-104.19000000000003,0.0,2246.010342655354,0.9502159719171664
2020-06-10 19:45:00,-102.15000000000003,0.0,2247.1205307764253,1.1101881210711133
2020-06-10 20:00:00,-109.02000000000001,0.0,2248.402913732855,1.2823829564295433
2020-06-10 20:15:00,-103.74000000000001,0.0,2249.850392370365,1.447478637510386
2020-06-10 20:30:00,-92.34,0.0,2251.445759747645,1.5953673772795862
2020-06-10 20:45:00,-95.61000000000001,0.0,2253.1954499138565,1.7496901662115787
2020-06-10 21:00:00,-88.53,0.0,2255.0891409861442,1.893691072287705
2020-06-10 21:15:00,-110.13,0.0,2257.1637361855096,2.0745951993654854
2020-06-10 21:30:00,-100.41000000000001,0.0,2259.404447810389,2.2407116248792702
2020-06-10 21:45:00,-89.25,0.0,2261.793775444518,2.3893276341291743
2020-06-10 22:00:00,-100.80000000000001,0.0,2264.3524736408876,2.558698196369786
2020-06-10 22:15:00,-88.2,0.0,2267.0603543254606,2.7078806845731376
2020-06-10 22:30:00,-88.2,0.0,2269.918389578162,2.8580352527013644
2020-06-10 22:45:00,-88.2,0.0,2272.927488379336,3.0090988011737103
2020-06-10 23:00:00,-110.25,0.0,2276.127054131299,3.1995657519628495
2020-06-10 23:15:00,-96.60000000000001,0.0,2279.494567358033,3.36751322673418
2020-06-10 23:30:00,-89.25,0.0,2283.0183743295206,3.523806971487686
2020-06-10 23:45:00,-82.95,0.0,2286.688615221374,3.670240891853719
2020-06-11 00:00:00,-97.65,0.0,2290.533142683263,3.844527461888959
2020-06-11 00:15:00,-42.0,0.0,2294.4527152543683,3.9195725711053155
2020-06-11 00:30:00,-28.35,0.0,2298.4230117974953,3.9702965431270414
2020-06-11 00:45:00,-47.25,0.0,2302.4782821654917,4.055270367996579
2020-06-11 01:00:00,-49.35,0.0,2306.6226891406786,4.144406975186939
2020-06-11 01:15:00,-49.35,0.0,2310.856634148199,4.233945007520763
2020-06-11 01:30:00,-35.7,0.0,2315.1555562485846,4.298922100385473
2020-06-11 01:45:00,-51.45,-51.45,2319.45447834897,4.298922100385473
2020-06-11 02:00:00,-40.95,-40.95,2323.7534004493555,4.298922100385473
2020-06-11 02:15:00,-36.75,-36.75,2328.052322549741,4.298922100385473
2020-06-11 02:30:00,-42.0,-42.0,2332.3512446501263,4.298922100385473
2020-06-11 02:45:00,-36.75,-36.75,2336.6501667505117,4.298922100385473
2020-06-11 03:00:00,-47.25,-47.25,2340.949088850897,4.298922100385473
2020-06-11 03:15:00,-40.95,-40.95,2345.2480109512826,4.298922100385473
2020-06-11 03:30:00,-63.0,-63.0,2349.546933051668,4.298922100385473
2020-06-11 03:45:00,-44.1,-44.1,2353.8458551520534,4.298922100385473
2020-06-11 04:00:00,-55.650000000000006,-55.650000000000006,2358.144777252439,4.298922100385473
2020-06-11 04:15:00,-40.95,-40.95,2362.4436993528243,4.298922100385473
2020-06-11 04:30:00,-74.55,-74.55,2366.7426214532097,4.298922100385473
2020-06-11 04:45:00,-68.25,-68.25,2371.041543553595,4.298922100385473
2020-06-11 05:00:00,-40.92,-40.92,2375.3404656539806,4.298922100385473
2020-06-11 05:15:00,-34.32000000000001,-34.32000000000001,2379.639387754366,4.298922100385473
2020-06-11 05:30:00,-75.0,-75.0,2383.9383098547514,4.298922100385473
2020-06-11 05:45:00,-102.78,-102.78,2388.237231955137,4.298922100385473
2020-06-11 06:00:00,-143.13,-143.13,2392.5361540555223,4.298922100385473
2020-06-11 06:15:00,-153.0,-153.0,2396.8350761559077,4.298922100385473
2020-06-11 06:30:00,-163.05,-163.05,2401.133998256293,4.298922100385473
2020-06-11 06:45:00,-170.70000000000002,-170.70000000000002,2405.4329203566786,4.298922100385473
2020-06-11 07:00:00,-133.47000000000003,-133.47000000000003,2409.731842457064,4.298922100385473
2020-06-11 07:15:00,-159.39000000000001,-159.39000000000001,2414.0307645574494,4.298922100385473
2020-06-11 07:30:00,-153.45000000000002,-153.45000000000002,2418.329686657835,4.298922100385473
2020-06-11 07:45:00,-167.46,-167.46,2422.6286087582203,4.298922100385473
2020-06-11 08:00:00,-178.41000000000003,-178.41000000000003,2426.9275308586057,4.298922100385473
2020-06-11 08:15:00,-183.0,-183.0,2431.226452958991,4.298922100385473
2020-06-11 08:30:00,-182.43,-182.43,2435.5253750593765,4.298922100385473
2020-06-11 08:45:00,-95.82000000000002,-95.82000000000002,2439.824297159762,4.298922100385473
2020-06-11 09:00:00,-111.06,-111.06,2444.1232192601474,4.298922100385473
2020-06-11 09:15:00,-139.41,-139.41,2448.422141360533,4.298922100385473
2020-06-11 09:30:00,-195.18,-195.18,2452.7210634609182,4.298922100385473
2020-06-11 09:45:00,-169.82999999999998,-169.82999999999998,2457.0199855613037,4.298922100385473
2020-06-11 10:00:00,-170.22000000000003,-170.22000000000003,2461.318907661689,4.298922100385473
2020-06-11 10:15:00,-204.87,-204.87,2465.6178297620745,4.298922100385473
2020-06-11 10:30:00,-278.13,-278.13,2469.91675186246,4.298922100385473
2020-06-11 10:45:00,-227.15999999999997,-227.15999999999997,2474.2156739628454,4.298922100385473
2020-06-11 11:00:00,-242.76000000000005,-242.76000000000005,2478.514596063231,4.298922100385473
2020-06-11 11:15:00,-213.45000000000005,-213.45000000000005,2482.813518163616,4.298922100385473
2020-06-11 11:30:00,-240.3,-240.3,2487.1124402640016,4.298922100385473
2020-06-11 11:45:00,-267.42,-267.42,2491.411362364387,4.298922100385473
2020-06-11 12:00:00,-232.95000000000005,-232.95000000000005,2495.7102844647725,4.298922100385473
2020-06-11 12:15:00,-245.79000000000002,-245.79000000000002,2500.009206565158,4.298922100385473
2020-06-11 12:30:00,-266.64000000000004,-266.64000000000004,2504.3081286655433,4.298922100385473
2020-06-11 12:45:00,-223.74000000000004,-223.74000000000004,2508.6070507659288,4.298922100385473
2020-06-11 13:00:00,-220.5,-220.5,2512.905972866314,4.298922100385473
2020-06-11 13:15:00,-272.40000000000003,-272.40000000000003,2517.2048949666996,4.298922100385473
2020-06-11 13:30:00,-256.14000000000004,-256.14000000000004,2521.503817067085,4.298922100385473
2020-06-11 13:45:00,-218.94000000000003,-218.94000000000003,2525.8027391674705,4.298922100385473
2020-06-11 14:00:00,-210.15000000000003,-210.15000000000003,2530.101661267856,4.298922100385473
2020-06-11 14:15:00,-176.28000000000003,-176.28000000000003,2534.4005833682413,4.298922100385473
2020-06-11 14:30:00,-245.40000000000003,-245.40000000000003,2538.6995054686267,4.298922100385473
2020-06-11 14:45:00,-342.15000000000003,-342.15000000000003,2542.998427569012,4.298922100385473
2020-06-11 15:00:00,-298.26000000000005,-298.26000000000005,2547.2973496693976,4.298922100385473
2020-06-11 15:15:00,-299.67,-299.67,2551.596271769783,4.298922100385473
2020-06-11 15:30:00,-330.63,-330.63,2555.8951938701684,4.298922100385473
2020-06-11 15:45:00,-245.43,-245.43,2560.194115970554,4.298922100385473
2020-06-11 16:00:00,-260.78999999999996,-260.78999999999996,2564.4930380709393,4.298922100385473
2020-06-11 16:15:00,-297.39,-297.39,2568.7919601713247,4.298922100385473
2020-06-11 16:30:00,-196.29000000000002,-196.29000000000002,2573.09088227171,4.298922100385473
2020-06-11 16:45:00,-141.63,-141.63,2577.3898043720956,4.298922100385473
2020-06-11 17:00:00,-153.21,-153.21,2581.688726472481,4.298922100385473
2020-06-11 17:15:00,-221.07,-221.07,2585.9876485728664,4.298922100385473
2020-06-11 17:30:00,-107.16,-107.16,2590.286570673252,4.298922100385473
2020-06-11 17:45:00,12.899999999999977,0.0,2594.562125306867,4.2755546336152115
2020-06-11 18:00:00,-16.410000000000025,-16.410000000000025,2598.8376799404823,4.2755546336152115
2020-06-11 18:15:00,-27.840000000000032,-27.840000000000032,2603.1132345740975,4.2755546336152115
2020-06-11 18:30:00,47.33999999999995,0.0,2607.3036763494147,4.190441775317019
2020-06-11 18:45:00,107.39999999999992,0.0,2611.303582470282,3.999906120867525
2020-06-11 19:00:00,-43.29000000000005,0.0,2615.3813393043242,4.077756834042037
2020-06-11 19:15:00,-89.19000000000003,0.0,2619.6213836764855,4.240044372161473
2020-06-11 19:30:00,-23.79000000000002,0.0,2623.9046589949453,4.283275318459798
2020-06-11 19:45:00,-43.86,-43.86,2628.187934313405,4.283275318459798
2020-06-11 20:00:00,-94.11,-94.11,2632.471209631865,4.283275318459798
2020-06-11 20:15:00,-104.28000000000002,-104.28000000000002,2636.7544849503247,4.283275318459798
2020-06-11 20:30:00,-104.73000000000002,-104.73000000000002,2641.0377602687845,4.283275318459798
2020-06-11 20:45:00,-113.67,-113.67,2645.3210355872443,4.283275318459798
2020-06-11 21:00:00,-108.15,-108.15,2649.604310905704,4.283275318459798
2020-06-11 21:15:00,-111.21000000000001,-111.21000000000001,2653.887586224164,4.283275318459798
2020-06-11 21:30:00,-81.9,-81.9,2658.1708615426237,4.283275318459798
2020-06-11 21:45:00,-88.2,-88.2,2662.4541368610835,4.283275318459798
2020-06-11 22:00:00,-89.25,-89.25,2666.7374121795433,4.283275318459798
2020-06-11 22:15:00,-96.60000000000001,-96.60000000000001,2671.020687498003,4.283275318459798
2020-06-11 22:30:00,-97.65,-97.65,2675.303962816463,4.283275318459798
2020-06-11 22:45:00,-92.4,-92.4,2679.5872381349227,4.283275318459798
2020-06-11 23:00:00,-115.5,-115.5,2683.8705134533825,4.283275318459798
2020-06-11 23:15:00,-100.80000000000001,-100.80000000000001,2688.1537887718423,4.283275318459798
2020-06-11 23:30:00,-85.05,-85.05,2692.437064090302,4.283275318459798
2020-06-11 23:45:00,-85.05,-85.05,2696.720339408762,4.283275318459798
2020-06-12 00:00:00,-82.95,-82.95,2701.0036147272217,4.283275318459798
2020-06-12 00:15:00,-68.25,-68.25,2705.2868900456815,4.283275318459798
2020-06-12 00:30:00,-40.95,-40.95,2709.5701653641413,4.283275318459798
2020-06-12 00:45:00,-44.1,-44.1,2713.853440682601,4.283275318459798
2020-06-12 01:00:00,-64.05,-64.05,2718.136716001061,4.283275318459798
2020-06-12 01:15:00,-47.25,-47.25,2722.4199913195207,4.283275318459798
2020-06-12 01:30:00,-58.800000000000004,-58.800000000000004,2726.7032666379805,4.283275318459798
2020-06-12 01:45:00,-50.400000000000006,-50.400000000000006,2730.9865419564403,4.283275318459798
2020-06-12 02:00:00,-31.5,-31.5,2735.2698172749,4.283275318459798
2020-06-12 02:15:00,-39.9,-39.9,2739.55309259336,4.283275318459798
2020-06-12 02:30:00,-37.800000000000004,-37.800000000000004,2743.8363679118197,4.283275318459798
2020-06-12 02:45:00,-35.7,-35.7,2748.1196432302795,4.283275318459798
2020-06-12 03:00:00,-48.300000000000004,-48.300000000000004,2752.4029185487393,4.283275318459798
2020-06-12 03:15:00,-38.85,-38.85,2756.686193867199,4.283275318459798
2020-06-12 03:30:00,-49.35,-49.35,2760.969469185659,4.283275318459798
2020-06-12 03:45:00,-45.15,-45.15,2765.2527445041187,4.283275318459798
2020-06-12 04:00:00,-60.900000000000006,-60.900000000000006,2769.5360198225785,4.283275318459798
2020-06-12 04:15:00,-70.35000000000001,-70.35000000000001,2773.8192951410383,4.283275318459798
2020-06-12 04:30:00,-89.22,-89.22,2778.102570459498,4.283275318459798
2020-06-12 04:45:00,-65.04,-65.04,2782.385845777958,4.283275318459798
2020-06-12 05:00:00,-52.11000000000001,-52.11000000000001,2786.6691210964177,4.283275318459798
2020-06-12 05:15:00,-40.32000000000001,-40.32000000000001,2790.9523964148775,4.283275318459798
2020-06-12 05:30:00,-79.8,-79.8,2795.2356717333373,4.283275318459798
