yyyy-mm-dd hh:mm:ss,W/m²
2020-06-15 12:45:00,902.2666666666667
2020-06-15 13:00:00,928.2
2020-06-15 13:15:00,926.0666666666667
2020-06-15 13:30:00,919.4666666666667
2020-06-15 13:45:00,911.8
2020-06-15 14:00:00,901.8666666666667
2020-06-15 14:15:00,886.8
2020-06-15 14:30:00,870.6666666666666
2020-06-15 14:45:00,850.3333333333334
2020-06-15 15:00:00,833.1333333333333
2020-06-15 15:15:00,815.4
2020-06-15 15:30:00,767.7333333333333
2020-06-15 15:45:00,760.4
2020-06-15 16:00:00,728.7333333333333
2020-06-15 16:15:00,696.6
2020-06-15 16:30:00,663.6666666666666
2020-06-15 16:45:00,626.9333333333333
2020-06-15 17:00:00,589.2666666666667
2020-06-15 17:15:00,570.8
2020-06-15 17:30:00,308
2020-06-15 17:45:00,304.73333333333335
2020-06-15 18:00:00,338.46666666666664
2020-06-15 18:15:00,192.73333333333332
2020-06-15 18:30:00,177.4
2020-06-15 18:45:00,120
2020-06-15 19:00:00,110.06666666666666
2020-06-15 19:15:00,98.66666666666667
2020-06-15 19:30:00,72.06666666666666
2020-06-15 19:45:00,59.06666666666667
2020-06-15 20:00:00,50.53333333333333
2020-06-15 20:15:00,42.333333333333336
2020-06-15 20:30:00,23
2020-06-15 20:45:00,19.2
2020-06-15 21:00:00,16.866666666666667
2020-06-15 21:15:00,6.4
2020-06-15 21:30:00,0
2020-06-15 21:45:00,0
2020-06-15 22:00:00,0
2020-06-15 22:15:00,0
2020-06-15 22:30:00,0
2020-06-15 22:45:00,0
2020-06-15 23:00:00,0
2020-06-15 23:15:00,0
2020-06-15 23:30:00,0
2020-06-15 23:45:00,0
2020-06-16 00:00:00,0
2020-06-16 00:15:00,0
2020-06-16 00:30:00,0
2020-06-16 00:45:00,0
2020-06-16 01:00:00,0
2020-06-16 01:15:00,0
2020-06-16 01:30:00,0
2020-06-16 01:45:00,0
2020-06-16 02:00:00,0
2020-06-16 02:15:00,0
2020-06-16 02:30:00,0
2020-06-16 02:45:00,0
2020-06-16 03:00:00,0
2020-06-16 03:15:00,0
2020-06-16 03:30:00,0
2020-06-16 03:45:00,0
2020-06-16 04:00:00,0
2020-06-16 04:15:00,0
2020-06-16 04:30:00,0
2020-06-16 04:45:00,6.466666666666667
2020-06-16 05:00:00,19.466666666666665
2020-06-16 05:15:00,38.333333333333336
2020-06-16 05:30:00,62.4
2020-06-16 05:45:00,91.26666666666667
2020-06-16 06:00:00,123.33333333333333
2020-06-16 06:15:00,157.13333333333333
2020-06-16 06:30:00,194
2020-06-16 06:45:00,232.6
2020-06-16 07:00:00,268.6666666666667
2020-06-16 07:15:00,303.53333333333336
2020-06-16 07:30:00,345.8
2020-06-16 07:45:00,379.73333333333335
2020-06-16 08:00:00,419.06666666666666
2020-06-16 08:15:00,459.73333333333335
2020-06-16 08:30:00,504.8666666666667
2020-06-16 08:45:00,501.53333333333336
2020-06-16 09:00:00,565.1333333333333
2020-06-16 09:15:00,619.9333333333333
2020-06-16 09:30:00,651.4
2020-06-16 09:45:00,668.6
2020-06-16 10:00:00,718.4
2020-06-16 10:15:00,747.5333333333333
2020-06-16 10:30:00,774.5333333333333
2020-06-16 10:45:00,803
2020-06-16 11:00:00,847.0666666666667
2020-06-16 11:15:00,451.46666666666664
2020-06-16 11:30:00,939.8666666666667
2020-06-16 11:45:00,909.6
2020-06-16 12:00:00,976.5333333333333
2020-06-16 12:15:00,365.8666666666667
2020-06-16 12:30:00,837.2666666666667
2020-06-16 12:45:00,947.4666666666667
2020-06-16 13:00:00,936.9333333333333
2020-06-16 13:15:00,842.6666666666666
2020-06-16 13:30:00,764.1333333333333
2020-06-16 13:45:00,723.0666666666667
2020-06-16 14:00:00,913.8666666666667
2020-06-16 14:15:00,485.73333333333335
2020-06-16 14:30:00,844.4
2020-06-16 14:45:00,865.0666666666667
2020-06-16 15:00:00,958
2020-06-16 15:15:00,600.6666666666666
2020-06-16 15:30:00,213.13333333333333
2020-06-16 15:45:00,439.6
2020-06-16 16:00:00,303.06666666666666
2020-06-16 16:15:00,602.2
2020-06-16 16:30:00,532.0666666666667
2020-06-16 16:45:00,636.2666666666667
2020-06-16 17:00:00,577.6
2020-06-16 17:15:00,569.2
2020-06-16 17:30:00,489.26666666666665
2020-06-16 17:45:00,497.73333333333335
2020-06-16 18:00:00,453.6666666666667
2020-06-16 18:15:00,377.73333333333335
2020-06-16 18:30:00,328.6666666666667
2020-06-16 18:45:00,255.86666666666667
2020-06-16 19:00:00,184.66666666666666
2020-06-16 19:15:00,166.33333333333334
2020-06-16 19:30:00,130.4
2020-06-16 19:45:00,116.8
2020-06-16 20:00:00,127.06666666666666
2020-06-16 20:15:00,98.53333333333333
2020-06-16 20:30:00,75.93333333333334
2020-06-16 20:45:00,43.13333333333333
2020-06-16 21:00:00,19.6
2020-06-16 21:15:00,5.733333333333333
2020-06-16 21:30:00,0
2020-06-16 21:45:00,0
2020-06-16 22:00:00,0
2020-06-16 22:15:00,0
2020-06-16 22:30:00,0
2020-06-16 22:45:00,0
2020-06-16 23:00:00,0
2020-06-16 23:15:00,0
2020-06-16 23:30:00,0
2020-06-16 23:45:00,0
2020-06-17 00:00:00,0
2020-06-17 00:15:00,0
2020-06-17 00:30:00,0
2020-06-17 00:45:00,0
2020-06-17 01:00:00,0
2020-06-17 01:15:00,0
2020-06-17 01:30:00,0
2020-06-17 01:45:00,0
2020-06-17 02:00:00,0
2020-06-17 02:15:00,0
2020-06-17 02:30:00,0
2020-06-17 02:45:00,0
2020-06-17 03:00:00,0
2020-06-17 03:15:00,0
2020-06-17 03:30:00,0
2020-06-17 03:45:00,0
2020-06-17 04:00:00,0
2020-06-17 04:15:00,0
2020-06-17 04:30:00,1.9333333333333333
2020-06-17 04:45:00,8.066666666666666
2020-06-17 05:00:00,19.266666666666666
2020-06-17 05:15:00,40.266666666666666
2020-06-17 05:30:00,64.13333333333334
2020-06-17 05:45:00,91.73333333333333
2020-06-17 06:00:00,121.6
2020-06-17 06:15:00,150.8
2020-06-17 06:30:00,185.13333333333333
2020-06-17 06:45:00,221.86666666666667
2020-06-17 07:00:00,258.6666666666667
2020-06-17 07:15:00,291.6
2020-06-17 07:30:00,334.1333333333333
2020-06-17 07:45:00,375.6666666666667
2020-06-17 08:00:00,414.06666666666666
2020-06-17 08:15:00,457.2
2020-06-17 08:30:00,498.1333333333333
2020-06-17 08:45:00,531.2666666666667
2020-06-17 09:00:00,553.6
2020-06-17 09:15:00,612.4666666666667
2020-06-17 09:30:00,654.8
2020-06-17 09:45:00,686.4
2020-06-17 10:00:00,723.1333333333333
2020-06-17 10:15:00,801.3333333333334
2020-06-17 10:30:00,766.9333333333333
2020-06-17 10:45:00,850.4666666666667
2020-06-17 11:00:00,449.46666666666664
2020-06-17 11:15:00,356.8
2020-06-17 11:30:00,429.4
2020-06-17 11:45:00,700.4666666666667
2020-06-17 12:00:00,750.0666666666667
2020-06-17 12:15:00,554.6
2020-06-17 12:30:00,308.93333333333334
2020-06-17 12:45:00,468.3333333333333
2020-06-17 13:00:00,525.9333333333333
2020-06-17 13:15:00,936.6666666666666
2020-06-17 13:30:00,805.6666666666666
2020-06-17 13:45:00,931.7333333333333
2020-06-17 14:00:00,901
2020-06-17 14:15:00,880
2020-06-17 14:30:00,875.8666666666667
2020-06-17 14:45:00,896
2020-06-17 15:00:00,788.5333333333333
2020-06-17 15:15:00,773.0666666666667
2020-06-17 15:30:00,813.7333333333333
2020-06-17 15:45:00,663.4
2020-06-17 16:00:00,757.5333333333333
2020-06-17 16:15:00,317.4
2020-06-17 16:30:00,294.2
2020-06-17 16:45:00,638.5333333333333
2020-06-17 17:00:00,427.6
2020-06-17 17:15:00,212.13333333333333
2020-06-17 17:30:00,220
2020-06-17 17:45:00,243.13333333333333
2020-06-17 18:00:00,348.1333333333333
2020-06-17 18:15:00,407.3333333333333
2020-06-17 18:30:00,378.8
2020-06-17 18:45:00,307.26666666666665
2020-06-17 19:00:00,166
2020-06-17 19:15:00,146.73333333333332
2020-06-17 19:30:00,99.6
2020-06-17 19:45:00,60.86666666666667
2020-06-17 20:00:00,39.46666666666667
2020-06-17 20:15:00,24.6
2020-06-17 20:30:00,14.466666666666667
2020-06-17 20:45:00,7.466666666666667
2020-06-17 21:00:00,4.066666666666666
2020-06-17 21:15:00,1.8
2020-06-17 21:30:00,0
2020-06-17 21:45:00,0
2020-06-17 22:00:00,0
2020-06-17 22:15:00,0
2020-06-17 22:30:00,0
2020-06-17 22:45:00,0
2020-06-17 23:00:00,0
2020-06-17 23:15:00,0
2020-06-17 23:30:00,0
2020-06-17 23:45:00,0
2020-06-18 00:00:00,0
2020-06-18 00:15:00,0
2020-06-18 00:30:00,0
2020-06-18 00:45:00,0
2020-06-18 01:00:00,0
2020-06-18 01:15:00,0
2020-06-18 01:30:00,0
2020-06-18 01:45:00,0
2020-06-18 02:00:00,0
2020-06-18 02:15:00,0
2020-06-18 02:30:00,0
2020-06-18 02:45:00,0
2020-06-18 03:00:00,0
2020-06-18 03:15:00,0
2020-06-18 03:30:00,0
2020-06-18 03:45:00,0
2020-06-18 04:00:00,0
2020-06-18 04:15:00,0
2020-06-18 04:30:00,0
2020-06-18 04:45:00,8
2020-06-18 05:00:00,22.333333333333332
2020-06-18 05:15:00,42.86666666666667
2020-06-18 05:30:00,56.266666666666666
2020-06-18 05:45:00,85.33333333333333
2020-06-18 06:00:00,148.46666666666667
2020-06-18 06:15:00,152.26666666666668
2020-06-18 06:30:00,156
2020-06-18 06:45:00,99.86666666666666
2020-06-18 07:00:00,68.46666666666667
2020-06-18 07:15:00,67.73333333333333
2020-06-18 07:30:00,81.93333333333334
2020-06-18 07:45:00,100.4
2020-06-18 08:00:00,113.46666666666667
2020-06-18 08:15:00,140.73333333333332
2020-06-18 08:30:00,161.86666666666667
2020-06-18 08:45:00,204.33333333333334
2020-06-18 09:00:00,344
2020-06-18 09:15:00,414
2020-06-18 09:30:00,363.06666666666666
2020-06-18 09:45:00,340.1333333333333
2020-06-18 10:00:00,578.6666666666666
2020-06-18 10:15:00,626.7333333333333
2020-06-18 10:30:00,804.0666666666667
2020-06-18 10:45:00,616.4666666666667
2020-06-18 11:00:00,597.2666666666667
2020-06-18 11:15:00,540.2666666666667
2020-06-18 11:30:00,693.9333333333333
2020-06-18 11:45:00,917.4
2020-06-18 12:00:00,601.7333333333333
2020-06-18 12:15:00,626.7333333333333
2020-06-18 12:30:00,586
2020-06-18 12:45:00,690.8
2020-06-18 13:00:00,933.6
2020-06-18 13:15:00,1019.1333333333333
2020-06-18 13:30:00,974.2
2020-06-18 13:45:00,885.8666666666667
2020-06-18 14:00:00,897.6
2020-06-18 14:15:00,885.2666666666667
2020-06-18 14:30:00,813
2020-06-18 14:45:00,697.2666666666667
2020-06-18 15:00:00,821.0666666666667
2020-06-18 15:15:00,828.9333333333333
2020-06-18 15:30:00,813
2020-06-18 15:45:00,741.8
2020-06-18 16:00:00,791.2666666666667
2020-06-18 16:15:00,713.6
2020-06-18 16:30:00,660.2666666666667
2020-06-18 16:45:00,440.93333333333334
2020-06-18 17:00:00,575.1333333333333
2020-06-18 17:15:00,564.4
2020-06-18 17:30:00,638.0666666666667
2020-06-18 17:45:00,417.06666666666666
2020-06-18 18:00:00,252
2020-06-18 18:15:00,212.4
2020-06-18 18:30:00,214.53333333333333
2020-06-18 18:45:00,237.86666666666667
2020-06-18 19:00:00,324.46666666666664
2020-06-18 19:15:00,186.93333333333334
2020-06-18 19:30:00,99.4
2020-06-18 19:45:00,107.73333333333333
2020-06-18 20:00:00,84.2
2020-06-18 20:15:00,77.13333333333334
2020-06-18 20:30:00,64.53333333333333
2020-06-18 20:45:00,31.266666666666666
2020-06-18 21:00:00,13.4
2020-06-18 21:15:00,6
2020-06-18 21:30:00,2.066666666666667
2020-06-18 21:45:00,0
2020-06-18 22:00:00,0
2020-06-18 22:15:00,0
2020-06-18 22:30:00,0
2020-06-18 22:45:00,0
2020-06-18 23:00:00,0
2020-06-18 23:15:00,0
2020-06-18 23:30:00,0
2020-06-18 23:45:00,0
2020-06-19 00:00:00,0
2020-06-19 00:15:00,0
2020-06-19 00:30:00,0
2020-06-19 00:45:00,0
2020-06-19 01:00:00,0
2020-06-19 01:15:00,0
2020-06-19 01:30:00,0
2020-06-19 01:45:00,0
2020-06-19 02:00:00,0
2020-06-19 02:15:00,0
2020-06-19 02:30:00,0
2020-06-19 02:45:00,0
2020-06-19 03:00:00,0
2020-06-19 03:15:00,0
2020-06-19 03:30:00,0
2020-06-19 03:45:00,0
2020-06-19 04:00:00,0
2020-06-19 04:15:00,0
2020-06-19 04:30:00,0
2020-06-19 04:45:00,2.8
2020-06-19 05:00:00,13.066666666666666
2020-06-19 05:15:00,20.6
2020-06-19 05:30:00,23.266666666666666
2020-06-19 05:45:00,30.866666666666667
2020-06-19 06:00:00,30.733333333333334
2020-06-19 06:15:00,32.666666666666664
2020-06-19 06:30:00,38.86666666666667
2020-06-19 06:45:00,53.46666666666667
2020-06-19 07:00:00,69.13333333333334
2020-06-19 07:15:00,101.4
2020-06-19 07:30:00,127.26666666666667
2020-06-19 07:45:00,151.66666666666666
2020-06-19 08:00:00,170.13333333333333
2020-06-19 08:15:00,195.13333333333333
2020-06-19 08:30:00,183.06666666666666
2020-06-19 08:45:00,215.26666666666668
2020-06-19 09:00:00,220.13333333333333
2020-06-19 09:15:00,269.4
2020-06-19 09:30:00,344.53333333333336
2020-06-19 09:45:00,433.2
2020-06-19 10:00:00,435.2
2020-06-19 10:15:00,565.6666666666666
2020-06-19 10:30:00,650.8666666666667
2020-06-19 10:45:00,618
2020-06-19 11:00:00,658.7333333333333
2020-06-19 11:15:00,763.3333333333334
2020-06-19 11:30:00,433.8666666666667
2020-06-19 11:45:00,215.26666666666668
2020-06-19 12:00:00,188.4
2020-06-19 12:15:00,254.46666666666667
2020-06-19 12:30:00,157.4
2020-06-19 12:45:00,139
2020-06-19 13:00:00,149.93333333333334
2020-06-19 13:15:00,131
2020-06-19 13:30:00,148.53333333333333
2020-06-19 13:45:00,157.4
2020-06-19 14:00:00,241.66666666666666
2020-06-19 14:15:00,270.73333333333335
2020-06-19 14:30:00,153.93333333333334
2020-06-19 14:45:00,248.8
2020-06-19 15:00:00,280.4
2020-06-19 15:15:00,209.86666666666667
2020-06-19 15:30:00,117
2020-06-19 15:45:00,59
2020-06-19 16:00:00,40.2
2020-06-19 16:15:00,56.2
2020-06-19 16:30:00,61.93333333333333
2020-06-19 16:45:00,63.53333333333333
2020-06-19 17:00:00,84.13333333333334
2020-06-19 17:15:00,72.73333333333333
2020-06-19 17:30:00,131.26666666666668
2020-06-19 17:45:00,189.66666666666666
2020-06-19 18:00:00,101.46666666666667
2020-06-19 18:15:00,97.2
2020-06-19 18:30:00,126.73333333333333
2020-06-19 18:45:00,153.86666666666667
2020-06-19 19:00:00,91.53333333333333
2020-06-19 19:15:00,26
2020-06-19 19:30:00,19.333333333333332
2020-06-19 19:45:00,27.266666666666666
2020-06-19 20:00:00,13.733333333333333
2020-06-19 20:15:00,17.333333333333332
2020-06-19 20:30:00,15.4
2020-06-19 20:45:00,11.4
2020-06-19 21:00:00,9.466666666666667
2020-06-19 21:15:00,2.7333333333333334
2020-06-19 21:30:00,1.3333333333333333
2020-06-19 21:45:00,0
2020-06-19 22:00:00,0
2020-06-19 22:15:00,0
2020-06-19 22:30:00,0
2020-06-19 22:45:00,0
2020-06-19 23:00:00,0
2020-06-19 23:15:00,0
2020-06-19 23:30:00,0
2020-06-19 23:45:00,0
2020-06-20 00:00:00,0
2020-06-20 00:15:00,0
2020-06-20 00:30:00,0
2020-06-20 00:45:00,0
2020-06-20 01:00:00,0
2020-06-20 01:15:00,0
2020-06-20 01:30:00,0
2020-06-20 01:45:00,0
2020-06-20 02:00:00,0
2020-06-20 02:15:00,0
2020-06-20 02:30:00,0
2020-06-20 02:45:00,0
2020-06-20 03:00:00,0
2020-06-20 03:15:00,0
2020-06-20 03:30:00,0
2020-06-20 03:45:00,0
2020-06-20 04:00:00,0
2020-06-20 04:15:00,0
2020-06-20 04:30:00,1.8
2020-06-20 04:45:00,3.4
2020-06-20 05:00:00,6.466666666666667
2020-06-20 05:15:00,9.4
2020-06-20 05:30:00,15.2
2020-06-20 05:45:00,23.066666666666666
2020-06-20 06:00:00,22.933333333333334
2020-06-20 06:15:00,30.333333333333332
2020-06-20 06:30:00,44.666666666666664
2020-06-20 06:45:00,49.6
2020-06-20 07:00:00,83.73333333333333
2020-06-20 07:15:00,106.06666666666666
2020-06-20 07:30:00,205.8
2020-06-20 07:45:00,249.93333333333334
2020-06-20 08:00:00,142.46666666666667
2020-06-20 08:15:00,144.46666666666667
2020-06-20 08:30:00,195.26666666666668
2020-06-20 08:45:00,250.93333333333334
2020-06-20 09:00:00,333.3333333333333
2020-06-20 09:15:00,298.53333333333336
2020-06-20 09:30:00,344.6666666666667
2020-06-20 09:45:00,512.6666666666666
2020-06-20 10:00:00,418.8
2020-06-20 10:15:00,384.4
2020-06-20 10:30:00,664.8666666666667
2020-06-20 10:45:00,470.8666666666667
2020-06-20 11:00:00,351.26666666666665
2020-06-20 11:15:00,285.73333333333335
2020-06-20 11:30:00,344.06666666666666
2020-06-20 11:45:00,221
2020-06-20 12:00:00,247.06666666666666
2020-06-20 12:15:00,235.73333333333332
2020-06-20 12:30:00,242
2020-06-20 12:45:00,300.8666666666667
2020-06-20 13:00:00,322.6
2020-06-20 13:15:00,252.8
2020-06-20 13:30:00,192.4
2020-06-20 13:45:00,156.4
2020-06-20 14:00:00,159
2020-06-20 14:15:00,144.06666666666666
2020-06-20 14:30:00,98.06666666666666
2020-06-20 14:45:00,93.66666666666667
2020-06-20 15:00:00,117.86666666666666
2020-06-20 15:15:00,115.93333333333334
2020-06-20 15:30:00,78.33333333333333
2020-06-20 15:45:00,74.86666666666666
2020-06-20 16:00:00,91.53333333333333
2020-06-20 16:15:00,106.13333333333334
2020-06-20 16:30:00,104.93333333333334
2020-06-20 16:45:00,106.93333333333334
2020-06-20 17:00:00,93.4
2020-06-20 17:15:00,88
2020-06-20 17:30:00,76.2
2020-06-20 17:45:00,61.8
2020-06-20 18:00:00,40.733333333333334
2020-06-20 18:15:00,26.333333333333332
2020-06-20 18:30:00,39.53333333333333
2020-06-20 18:45:00,27.266666666666666
2020-06-20 19:00:00,17.4
2020-06-20 19:15:00,14.733333333333333
2020-06-20 19:30:00,16.466666666666665
2020-06-20 19:45:00,16.866666666666667
2020-06-20 20:00:00,15.933333333333334
2020-06-20 20:15:00,20.466666666666665
2020-06-20 20:30:00,12.133333333333333
2020-06-20 20:45:00,5.6
2020-06-20 21:00:00,3.6666666666666665
2020-06-20 21:15:00,1.9333333333333333
2020-06-20 21:30:00,0
2020-06-20 21:45:00,0
2020-06-20 22:00:00,0
2020-06-20 22:15:00,0
2020-06-20 22:30:00,0
2020-06-20 22:45:00,0
2020-06-20 23:00:00,0
2020-06-20 23:15:00,0
2020-06-20 23:30:00,0
2020-06-20 23:45:00,0
2020-06-21 00:00:00,0
2020-06-21 00:15:00,0
2020-06-21 00:30:00,0
2020-06-21 00:45:00,0
2020-06-21 01:00:00,0
2020-06-21 01:15:00,0
2020-06-21 01:30:00,0
2020-06-21 01:45:00,0
2020-06-21 02:00:00,0
2020-06-21 02:15:00,0
2020-06-21 02:30:00,0
2020-06-21 02:45:00,0
2020-06-21 03:00:00,0
2020-06-21 03:15:00,0
2020-06-21 03:30:00,0
2020-06-21 03:45:00,0
2020-06-21 04:00:00,0
2020-06-21 04:15:00,0
2020-06-21 04:30:00,0
2020-06-21 04:45:00,0
2020-06-21 05:00:00,1.2
2020-06-21 05:15:00,3.4
2020-06-21 05:30:00,6.466666666666667
2020-06-21 05:45:00,8.866666666666667
2020-06-21 06:00:00,9.4
2020-06-21 06:15:00,12.733333333333333
2020-06-21 06:30:00,15.933333333333334
2020-06-21 06:45:00,17
2020-06-21 07:00:00,23.6
2020-06-21 07:15:00,39.53333333333333
2020-06-21 07:30:00,64.8
2020-06-21 07:45:00,94.53333333333333
2020-06-21 08:00:00,86.26666666666667
2020-06-21 08:15:00,87
2020-06-21 08:30:00,133.8
2020-06-21 08:45:00,155.66666666666666
2020-06-21 09:00:00,154.26666666666668
2020-06-21 09:15:00,192.6
2020-06-21 09:30:00,271.46666666666664
2020-06-21 09:45:00,273.06666666666666
2020-06-21 10:00:00,316.6666666666667
2020-06-21 10:15:00,534.9333333333333
2020-06-21 10:30:00,535.1333333333333
2020-06-21 10:45:00,661.9333333333333
2020-06-21 11:00:00,716.6
2020-06-21 11:15:00,454.53333333333336
2020-06-21 11:30:00,367
2020-06-21 11:45:00,314.46666666666664
2020-06-21 12:00:00,376.6
2020-06-21 12:15:00,663.8666666666667
2020-06-21 12:30:00,571.3333333333334
2020-06-21 12:45:00,500.3333333333333
2020-06-21 13:00:00,458.93333333333334
2020-06-21 13:15:00,545.4666666666667
2020-06-21 13:30:00,455.8
2020-06-21 13:45:00,365.8
2020-06-21 14:00:00,445.1333333333333
2020-06-21 14:15:00,449.06666666666666
2020-06-21 14:30:00,422.53333333333336
2020-06-21 14:45:00,455.06666666666666
2020-06-21 15:00:00,630.6
2020-06-21 15:15:00,580.7333333333333
2020-06-21 15:30:00,676.1333333333333
2020-06-21 15:45:00,450.26666666666665
2020-06-21 16:00:00,491.53333333333336
2020-06-21 16:15:00,494.26666666666665
2020-06-21 16:30:00,387.53333333333336
2020-06-21 16:45:00,659.9333333333333
2020-06-21 17:00:00,609.4
2020-06-21 17:15:00,578.5333333333333
2020-06-21 17:30:00,528.5333333333333
2020-06-21 17:45:00,485.8666666666667
2020-06-21 18:00:00,462.3333333333333
2020-06-21 18:15:00,442.46666666666664
2020-06-21 18:30:00,431.3333333333333
2020-06-21 18:45:00,359.2
2020-06-21 19:00:00,321.46666666666664
2020-06-21 19:15:00,266.8666666666667
2020-06-21 19:30:00,228
2020-06-21 19:45:00,103.13333333333334
2020-06-21 20:00:00,42.86666666666667
2020-06-21 20:15:00,50.13333333333333
2020-06-21 20:30:00,53.93333333333333
2020-06-21 20:45:00,26
2020-06-21 21:00:00,20.066666666666666
2020-06-21 21:15:00,9.866666666666667
2020-06-21 21:30:00,1.8666666666666667
2020-06-21 21:45:00,0
2020-06-21 22:00:00,0
2020-06-21 22:15:00,0
2020-06-21 22:30:00,0
2020-06-21 22:45:00,0
2020-06-21 23:00:00,0
2020-06-21 23:15:00,0
2020-06-21 23:30:00,0
2020-06-21 23:45:00,0
2020-06-22 00:00:00,0
2020-06-22 00:15:00,0
2020-06-22 00:30:00,0
2020-06-22 00:45:00,0
2020-06-22 01:00:00,0
2020-06-22 01:15:00,0
2020-06-22 01:30:00,0
2020-06-22 01:45:00,0
2020-06-22 02:00:00,0
2020-06-22 02:15:00,0
2020-06-22 02:30:00,0
2020-06-22 02:45:00,0
2020-06-22 03:00:00,0
2020-06-22 03:15:00,0
2020-06-22 03:30:00,0
2020-06-22 03:45:00,0
2020-06-22 04:00:00,0
2020-06-22 04:15:00,0
2020-06-22 04:30:00,0
2020-06-22 04:45:00,5.6
2020-06-22 05:00:00,18.533333333333335
2020-06-22 05:15:00,29.133333333333333
2020-06-22 05:30:00,40.333333333333336
2020-06-22 05:45:00,93.33333333333333
2020-06-22 06:00:00,125.66666666666667
2020-06-22 06:15:00,159.93333333333334
2020-06-22 06:30:00,197.8
2020-06-22 06:45:00,235.8
2020-06-22 07:00:00,274
2020-06-22 07:15:00,311
2020-06-22 07:30:00,348.8
2020-06-22 07:45:00,385.93333333333334
2020-06-22 08:00:00,427.3333333333333
2020-06-22 08:15:00,462.93333333333334
2020-06-22 08:30:00,506.2
2020-06-22 08:45:00,456.8
2020-06-22 09:00:00,443.06666666666666
2020-06-22 09:15:00,622.9333333333333
2020-06-22 09:30:00,645.3333333333334
2020-06-22 09:45:00,678.3333333333334
2020-06-22 10:00:00,705.7333333333333
2020-06-22 10:15:00,737.1333333333333
2020-06-22 10:30:00,768.4
2020-06-22 10:45:00,789.9333333333333
2020-06-22 11:00:00,812.4666666666667
2020-06-22 11:15:00,835.6666666666666
2020-06-22 11:30:00,864.8
2020-06-22 11:45:00,879.8
2020-06-22 12:00:00,892.6
2020-06-22 12:15:00,898.9333333333333
2020-06-22 12:30:00,910.1333333333333
2020-06-22 12:45:00,917.5333333333333
2020-06-22 13:00:00,927.0666666666667
2020-06-22 13:15:00,928.0666666666667
2020-06-22 13:30:00,783.6
2020-06-22 13:45:00,894.9333333333333
2020-06-22 14:00:00,962
2020-06-22 14:15:00,899.0666666666667
2020-06-22 14:30:00,640
2020-06-22 14:45:00,576.9333333333333
2020-06-22 15:00:00,581.8
2020-06-22 15:15:00,614.8666666666667
2020-06-22 15:30:00,543.2
2020-06-22 15:45:00,536.2
2020-06-22 16:00:00,455.46666666666664
2020-06-22 16:15:00,511.3333333333333
2020-06-22 16:30:00,665.7333333333333
2020-06-22 16:45:00,612.4
2020-06-22 17:00:00,591
2020-06-22 17:15:00,530.6666666666666
2020-06-22 17:30:00,531.5333333333333
2020-06-22 17:45:00,306.06666666666666
2020-06-22 18:00:00,191.6
2020-06-22 18:15:00,155.06666666666666
2020-06-22 18:30:00,113.46666666666667
2020-06-22 18:45:00,163.26666666666668
2020-06-22 19:00:00,326.4
2020-06-22 19:15:00,245.33333333333334
2020-06-22 19:30:00,187.13333333333333
2020-06-22 19:45:00,157.6
2020-06-22 20:00:00,123.6
2020-06-22 20:15:00,92.06666666666666
2020-06-22 20:30:00,64.93333333333334
2020-06-22 20:45:00,38.8
2020-06-22 21:00:00,18.6
2020-06-22 21:15:00,6.666666666666667
2020-06-22 21:30:00,1.2666666666666666
2020-06-22 21:45:00,0
2020-06-22 22:00:00,0
2020-06-22 22:15:00,0
2020-06-22 22:30:00,0
2020-06-22 22:45:00,0
2020-06-22 23:00:00,0
2020-06-22 23:15:00,0
2020-06-22 23:30:00,0
2020-06-22 23:45:00,0
2020-06-23 00:00:00,0
2020-06-23 00:15:00,0
2020-06-23 00:30:00,0
2020-06-23 00:45:00,0
2020-06-23 01:00:00,0
2020-06-23 01:15:00,0
2020-06-23 01:30:00,0
2020-06-23 01:45:00,0
2020-06-23 02:00:00,0
2020-06-23 02:15:00,0
2020-06-23 02:30:00,0
2020-06-23 02:45:00,0
2020-06-23 03:00:00,0
2020-06-23 03:15:00,0
2020-06-23 03:30:00,0
2020-06-23 03:45:00,0
2020-06-23 04:00:00,0
2020-06-23 04:15:00,0
2020-06-23 04:30:00,1.2666666666666666
2020-06-23 04:45:00,6.933333333333334
2020-06-23 05:00:00,22
2020-06-23 05:15:00,39.733333333333334
2020-06-23 05:30:00,62.733333333333334
2020-06-23 05:45:00,90.13333333333334
2020-06-23 06:00:00,122.4
2020-06-23 06:15:00,157.53333333333333
2020-06-23 06:30:00,196.06666666666666
2020-06-23 06:45:00,236.93333333333334
2020-06-23 07:00:00,276.8666666666667
2020-06-23 07:15:00,316.93333333333334
2020-06-23 07:30:00,359.6666666666667
2020-06-23 07:45:00,403.3333333333333
2020-06-23 08:00:00,446.93333333333334
2020-06-23 08:15:00,488.73333333333335
2020-06-23 08:30:00,527.1333333333333
2020-06-23 08:45:00,566.6666666666666
2020-06-23 09:00:00,607.7333333333333
2020-06-23 09:15:00,644.2
2020-06-23 09:30:00,678.4
2020-06-23 09:45:00,711.7333333333333
2020-06-23 10:00:00,742.4666666666667
2020-06-23 10:15:00,773.2
2020-06-23 10:30:00,798.0666666666667
2020-06-23 10:45:00,823.8
2020-06-23 11:00:00,843.1333333333333
2020-06-23 11:15:00,861
2020-06-23 11:30:00,881.8666666666667
2020-06-23 11:45:00,896.2666666666667
2020-06-23 12:00:00,910.6
